timestamp,roll,pitch,yaw,thrust
1438865569,-0.1756492,0.083474115,-0.0024322066,0.0
1438897606,-0.17581251,0.08354667,-0.0024368437,0.0
1438925627,-0.17548478,0.083534226,-0.0024317529,0.0
1438957653,-0.17559965,0.08344802,-0.0024307244,0.0
1438989567,-0.17554307,0.0838468,-0.0024416575,0.0
1439021567,-0.17518802,0.0832944,-0.0024207458,0.0
1439053568,-0.17530741,0.08365618,-0.002433092,0.0
1439085612,-0.17515212,0.08332728,-0.0024210538,0.0
1439114377,-0.17520829,0.083718814,-0.0024331862,0.0
1439146406,-0.17556046,0.083624564,-0.0024354882,0.0
1439178367,-0.17467727,0.08376985,-0.0024271042,0.0
1439210372,-0.17519057,0.08345428,-0.0024254122,0.0
1439242422,-0.17495891,0.08395675,-0.0024366716,0.0
1439274404,-0.17532602,0.08412974,-0.002447056,0.0
1439306385,-0.17498879,0.0843258,-0.0024479309,0.0
1439338381,-0.17455287,0.08359894,-0.0024205376,0.0
1439370451,-0.1752084,0.08401485,-0.0024418202,0.0
1439402446,-0.17459132,0.08420465,-0.00243855,0.0
1439434457,-0.17479888,0.083179876,-0.0024122496,0.0
1439466371,-0.1747912,0.08384753,-0.0024316418,0.0
1439499176,-0.17406616,0.08273643,-0.0023888415,0.0
1439531232,-0.17538162,0.08433514,-0.0024534264,0.0
1439563225,-0.17446667,0.083516985,-0.0024173558,0.0
1439595191,-0.17518714,0.083478734,-0.0024256343,0.0
1439627185,-0.17461404,0.08444529,-0.0024463434,0.0
1439663260,-0.17481011,0.08347644,-0.002420709,0.0
1439695169,-0.17541161,0.08387619,-0.002440661,0.0
1439723226,-0.17531794,0.084024385,-0.002443618,0.0
1439755173,-0.17452663,0.08402851,-0.002432733,0.0
1439787968,-0.17550792,0.083854936,-0.002441337,0.0
1439820014,-0.17467874,0.08446181,-0.0024475106,0.0
1439852011,-0.1753535,0.08444755,-0.0024565281,0.0
1439883965,-0.17484945,0.08442263,-0.0024487376,0.0
1439915988,-0.17492817,0.0844718,-0.002451509,0.0
1439948005,-0.17549714,0.08457288,-0.0024625107,0.0
1439980011,-0.17503406,0.08466096,-0.0024582124,0.0
1440011995,-0.1750545,0.08422183,-0.002445988,0.0
1440043966,-0.17492129,0.08475213,-0.002459467,0.0
1440076050,-0.17462154,0.08402729,-0.0024343245,0.0
1440108012,-0.17425437,0.084116586,-0.0024318288,0.0
1440140021,-0.17451939,0.08397256,-0.0024313787,0.0
1440172775,-0.17404094,0.08385754,-0.002421364,0.0
1440204774,-0.1743474,0.08406147,-0.0024315938,0.0
1440236796,-0.17487776,0.0839537,-0.0024358057,0.0
1440268764,-0.17488874,0.0844116,-0.0024491036,0.0
1440845633,-0.17579335,0.0846646,-0.0038288326,0.1
1440877567,-0.17505182,0.08604029,-0.0037077256,0.1
